Time (Sec);S8;S6;S7;S9;S30;S31;S25;S22;S23;S24;S5;S17;S28;S21;S26;S19;S27;S18;S20;S16;S29;
0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.1003333333333334;100.0;100.0;100.0;100.0;99.7977088;99.7977088;100.0;100.0;100.0;100.0;19160.0;100.0;100.0;100.0;99.7977088;100.0;99.7977088;100.0;100.0;100.0;99.7977088;
0.20033333333333347;99.80231679999999;99.67052799999998;99.67052799999998;99.67052799999998;99.53403119999997;99.53403119999997;100.0;99.86821119999999;99.9341056;99.80231679999999;19160.0;99.9341056;99.67052799999998;99.9341056;99.53403119999997;99.67052799999998;99.53403119999997;99.67052799999998;99.67052799999998;99.86821119999999;99.53403119999997;
0.30033333333333356;98.80919279999992;98.67740399999991;98.67740399999991;98.67740399999991;99.53393119999997;98.94088159999993;98.94098159999993;98.87508719999992;99.00687599999993;98.80919279999992;19160.0;98.94098159999993;98.67740399999991;98.94098159999993;99.07267039999994;98.67740399999991;98.80909279999992;98.74329839999992;98.67740399999991;98.87508719999992;99.07267039999994;
0.40033333333333365;98.80909279999992;98.6114095999999;98.6114095999999;98.6114095999999;99.53383119999997;98.94078159999992;98.94088159999993;98.80909279999992;98.94088159999993;98.74319839999991;19160.0;98.87498719999992;98.6114095999999;98.87498719999992;99.07257039999993;98.6114095999999;98.80899279999991;98.6773039999999;98.6114095999999;98.80909279999992;99.07257039999993;
0.5003333333333337;98.80899279999991;98.6113095999999;98.6113095999999;98.6113095999999;99.53373119999996;98.94068159999992;98.94078159999992;98.80899279999991;98.94078159999992;98.74309839999991;19160.0;98.87488719999992;98.6113095999999;98.87488719999992;99.07247039999993;98.6113095999999;98.80889279999991;98.6772039999999;98.6113095999999;98.80899279999991;99.07247039999993;
0.6003333333333338;98.80889279999991;98.6112095999999;98.6112095999999;98.6112095999999;99.53363119999996;98.94058159999992;98.94068159999992;98.80889279999991;98.94068159999992;98.7429983999999;19160.0;98.87478719999991;98.6112095999999;98.87478719999991;99.07237039999993;98.6112095999999;98.8087927999999;98.6771039999999;98.6112095999999;98.80889279999991;99.07237039999993;
0.7003333333333339;98.8087927999999;98.61110959999989;98.61110959999989;98.61110959999989;99.53363119999996;98.94048159999991;98.94058159999992;98.8087927999999;98.94058159999992;98.7428983999999;19160.0;98.87468719999991;98.61110959999989;98.87468719999991;99.07227039999992;98.61110959999989;98.8086927999999;98.6770039999999;98.61110959999989;98.8087927999999;99.07227039999992;
0.800333333333334;98.8086927999999;98.61100959999989;98.61100959999989;98.61100959999989;99.53353119999996;98.94038159999991;98.94048159999991;98.8086927999999;98.94048159999991;98.7427983999999;19160.0;98.87458719999991;98.61100959999989;98.87458719999991;99.07217039999992;98.61100959999989;98.8085927999999;98.6769039999999;98.61100959999989;98.8086927999999;99.07217039999992;
0.9003333333333341;98.8085927999999;98.61090959999989;98.61090959999989;98.61090959999989;99.53353119999996;98.9402815999999;98.94038159999991;98.8085927999999;98.94038159999991;98.7426983999999;19160.0;98.8744871999999;98.61090959999989;98.8744871999999;99.07207039999992;98.61090959999989;98.8084927999999;98.67680399999989;98.61090959999989;98.8085927999999;99.07207039999992;
